train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,9753;4,4371;11,3700;4,0640;11,6759;8,0000;11,3700;11,6759;8,0000
12,3307;4,3043;21,2300;3,7273;20,5517;9,9700;21,2300;20,5517;9,9700
17,3207;4,1838;29,3400;3,5591;26,3759;9,1700;29,3400;26,3759;9,1700
23,3807;4,0538;36,7200;3,2395;31,2655;8,0200;36,7200;31,2655;8,0200
25,9360;3,9941;39,0100;3,1541;31,8897;9,7100;39,0100;31,8897;9,7100
29,4840;3,9118;45,5900;3,0090;35,7793;9,2300;45,5900;35,7793;9,2300
31,9460;3,8859;46,1700;2,8826;35,9793;9,5300;46,1700;35,9793;9,5300
33,7393;3,8283;50,7300;2,8769;41,7966;10,4000;50,7300;41,7966;10,4000
35,9567;3,7919;53,2500;2,7776;43,1655;13,2500;53,2500;43,1655;13,2500
37,5953;3,7634;55,6100;2,6844;46,1828;12,4700;55,6100;46,1828;12,4700
38,0207;3,7368;55,1000;2,6161;43,3034;11,4200;55,1000;43,3034;11,4200
39,9960;3,6746;58,0300;2,6008;48,2000;13,2000;58,0300;48,2000;13,2000
43,3467;3,6385;59,2500;2,6237;48,9690;13,4400;59,2500;48,9690;13,4400
44,4173;3,5906;61,6200;2,5491;49,2138;14,4300;61,6200;49,2138;14,4300
44,9207;3,5806;62,8500;2,5430;51,0448;15,1900;62,8500;51,0448;15,1900
44,9613;3,5650;63,1900;2,5220;51,8310;15,3200;63,1900;51,8310;15,3200
45,8093;3,5527;63,8400;2,5970;50,9690;15,9600;63,8400;50,9690;15,9600
47,6413;3,5205;66,1700;2,4088;53,8172;15,7100;66,1700;53,8172;15,7100
48,9520;3,4663;67,1100;2,4068;55,6966;16,2900;67,1100;55,6966;16,2900
48,4933;3,5111;66,8300;2,3948;54,0828;17,9500;66,8300;54,0828;17,9500
49,5440;3,4637;68,4600;2,3002;56,6690;17,7400;68,4600;56,6690;17,7400
50,9167;3,4206;68,9700;2,3698;56,6517;18,3400;68,9700;56,6517;18,3400
53,7067;3,3619;69,3900;2,3268;57,0966;18,7300;69,3900;57,0966;18,7300
52,9340;3,3878;69,6500;2,3967;56,9517;18,2100;69,6500;56,9517;18,2100
56,0847;3,3016;70,8000;2,2632;57,2000;19,0300;70,8000;57,2000;19,0300
56,1107;3,3380;70,9300;2,2804;57,8414;19,6700;70,9300;57,8414;19,6700
53,1187;3,3958;71,0700;2,3369;57,9862;20,0900;71,0700;57,9862;20,0900
54,7213;3,3419;72,1700;2,2712;58,4069;19,8500;72,1700;58,4069;19,8500
54,6793;3,3570;71,9600;2,2395;58,6690;19,9300;71,9600;58,6690;19,9300
55,9547;3,3308;71,9700;2,2464;58,6586;20,2500;71,9700;58,6586;20,2500
44,9800;3,5613;61,8100;2,4574;47,0724;13,7600;61,8100;47,0724;13,7600
45,1493;3,5542;64,2100;2,5054;52,3966;13,2200;64,2100;52,3966;13,2200
45,7940;3,5432;64,9900;2,4372;52,5138;13,5800;64,9900;52,5138;13,5800
46,5307;3,5435;65,2100;2,3913;52,8000;13,8200;65,2100;52,8000;13,8200
48,6453;3,4783;63,4600;2,4865;47,7345;15,9200;63,4600;47,7345;15,9200
48,2027;3,5153;65,6400;2,3798;51,5138;15,5100;65,6400;51,5138;15,5100
47,6900;3,5025;66,1900;2,4270;52,4034;16,7300;66,1900;52,4034;16,7300
48,4460;3,4910;67,5600;2,3736;52,8793;16,8900;67,5600;52,8793;16,8900
50,8833;3,4295;67,3100;2,3833;53,5172;17,3300;67,3100;53,5172;17,3300
51,6700;3,4119;68,0200;2,3587;54,3517;17,0100;68,0200;54,3517;17,0100
51,9473;3,4343;68,5500;2,3733;54,7138;16,1300;68,5500;54,7138;16,1300
51,5913;3,4235;69,8700;2,3028;56,6034;16,6800;69,8700;56,6034;16,6800
51,2447;3,4126;68,3400;2,3625;53,4931;18,0700;68,3400;53,4931;18,0700
53,4393;3,3555;69,4800;2,2993;54,6276;18,7200;69,4800;54,6276;18,7200
52,1153;3,3863;70,8700;2,2566;55,8793;17,1700;70,8700;55,8793;17,1700
53,3407;3,3632;71,1400;2,3006;55,7379;18,6200;71,1400;55,7379;18,6200
53,4453;3,3879;69,4400;2,2541;56,1448;17,4300;69,4400;56,1448;17,4300
53,4767;3,3827;70,1500;2,2764;55,4966;19,3900;70,1500;55,4966;19,3900
54,5440;3,3470;72,1400;2,3036;57,3207;19,5200;72,1400;57,3207;19,5200
55,2740;3,3078;71,3600;2,1537;55,1172;20,1700;71,3600;55,1172;20,1700
54,9587;3,3605;72,6900;2,1896;56,2828;20,8100;72,6900;56,2828;20,8100
55,2980;3,3131;72,1500;2,1180;58,0379;21,3600;72,1500;58,0379;21,3600
56,4307;3,2899;72,7900;2,1221;57,5586;19,7300;72,7900;57,5586;19,7300
55,7267;3,3192;72,9400;2,1945;58,8793;21,6800;72,9400;58,8793;21,6800
56,4447;3,2959;74,0000;2,1020;58,3759;20,9800;74,0000;58,3759;20,9800
56,4287;3,3305;74,1600;2,0521;56,5552;22,1900;74,1600;56,5552;22,1900
