train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust
4,2360;4,4284;7,2100;4,1079;7,1842
7,2840;4,2801;10,9200;3,8244;10,0105
8,7780;4,2272;13,3900;3,6437;12,0737
11,0840;4,1105;17,7500;3,4229;14,6421
12,9460;4,0550;20,1900;3,2725;16,7842
14,8760;3,9765;24,1700;3,1043;20,1421
15,8040;3,9449;26,1000;2,9725;22,1842
17,5940;3,8715;29,0700;2,7977;25,8421
18,1660;3,8722;30,0700;2,7691;26,1053
21,5800;3,7461;31,1800;2,7309;27,3737
22,4180;3,6923;33,8200;2,5753;28,7368
23,8160;3,6926;33,4200;2,6243;29,9316
24,2980;3,6403;37,7000;2,3846;32,1474
25,3540;3,6006;41,1800;2,2392;35,9632
26,2720;3,5583;42,9500;2,1837;37,3737
26,4860;3,5900;43,2200;2,1831;38,4000
29,5300;3,4492;44,8400;2,0739;38,7474
28,1560;3,5190;45,7000;2,0435;39,6263
32,1180;3,3806;50,4200;1,8899;43,1684
30,6600;3,4492;48,9400;1,9059;42,1947
31,9940;3,3983;50,0900;1,8491;43,8684
33,3240;3,3139;52,1600;1,7795;44,7895
32,1320;3,3987;51,6700;1,8056;44,3105
32,2100;3,3689;51,9200;1,7968;44,8737
34,5040;3,2961;52,2100;1,7828;45,3632
25,3960;3,6166;37,8400;2,4052;32,8947
27,2660;3,5781;40,7900;2,2719;36,4053
29,8080;3,4683;45,4100;2,0290;39,2632
30,4640;3,4128;42,6600;2,2054;36,9684
29,9140;3,4784;48,0500;1,9465;40,9105
31,2500;3,4148;46,4600;2,0281;39,9316
32,1160;3,3579;50,7600;1,8576;44,1158
33,2360;3,3537;51,5600;1,8021;44,4474
32,9020;3,3825;48,7000;1,9539;39,8368
34,1700;3,3230;52,8000;1,7490;46,5211
34,5600;3,3239;53,8500;1,7090;45,7579
35,7840;3,3009;54,3200;1,6854;46,0947
36,5540;3,2040;54,1800;1,6975;47,0421
37,5600;3,1841;57,2700;1,5687;49,7842
38,5240;3,1970;55,6600;1,6162;47,6474
38,5740;3,1529;54,8900;1,6813;47,7368
40,4100;3,1030;59,0400;1,5171;51,0947
37,5800;3,2171;59,5400;1,4647;50,6211
38,6640;3,2091;59,9600;1,4504;50,9000
40,2140;3,1464;59,8100;1,4761;50,2105
40,5060;3,1065;60,6100;1,4398;51,5053
41,1900;3,0932;61,3400;1,3969;52,6316
39,6600;3,1424;60,8500;1,4452;52,3895
42,9240;3,0344;61,6000;1,3808;53,0895
42,1220;3,0963;62,6200;1,4184;53,7632
40,7440;3,1255;62,6500;1,3531;54,3474
43,7440;2,9507;63,3600;1,3129;54,3211
42,1100;3,1026;63,8800;1,3251;54,9368
43,7060;3,0443;64,6600;1,2655;55,0158
44,1380;3,0218;64,7800;1,2638;56,3368
42,3180;3,0666;65,3300;1,2542;56,5895
49,4400;2,7851;64,6700;1,3038;55,7000
43,1640;3,0379;66,1100;1,2320;57,0053
42,6660;3,0578;65,4900;1,2430;55,8895
49,0820;2,8685;66,9000;1,1834;58,4368
46,1700;2,9070;66,2400;1,2153;57,3105
48,1300;2,9404;67,7300;1,1842;58,4053
46,8540;2,9493;67,9000;1,1535;58,6053
49,2620;2,8653;68,5900;1,1407;59,5421
48,7540;2,7944;69,0300;1,1061;59,8263
48,8480;2,8253;69,4400;1,0881;60,1000
48,7820;2,8948;68,6100;1,1284;59,6632
48,4140;2,9120;69,6000;1,0962;59,7526
48,8240;2,8711;69,5100;1,0986;60,2263
50,7940;2,7657;69,5800;1,0934;60,3947
50,0860;2,8600;69,8800;1,0987;60,4263
48,2840;2,9030;69,8900;1,0894;60,5474
50,8380;2,7975;69,8300;1,0982;60,5684
51,3020;2,7752;69,6500;1,1087;60,4105
49,0040;2,8869;69,6500;1,1110;60,2526
39,6740;3,1460;59,4700;1,5116;50,9842
41,3920;3,0642;60,5000;1,4592;51,1947
40,1620;3,1631;61,7000;1,4346;52,2579
42,7920;3,0658;59,1900;1,5063;49,5158
44,7140;2,9737;57,3300;1,6035;48,1368
43,0660;3,0411;62,4000;1,4021;54,3684
43,0480;3,0288;62,8100;1,3677;53,5842
43,3360;3,0368;62,8700;1,3384;54,1895
43,1740;3,0394;64,6600;1,3257;55,8842
45,5400;3,0066;64,4500;1,2966;55,4474
45,3760;2,8934;64,1000;1,3167;53,9895
44,4440;2,9958;63,4600;1,3655;53,5474
46,8880;2,8688;64,5900;1,2913;55,6053
45,4180;2,9840;64,1800;1,3346;55,9684
44,8000;3,0237;63,6000;1,3137;54,9842
46,9700;2,8997;64,9500;1,2954;54,5421
43,1120;3,1041;66,5200;1,2241;56,1263
48,0400;2,8361;66,4900;1,2285;56,4421
45,9900;2,9219;67,3400;1,2092;58,2684
47,1920;2,9416;63,8000;1,3943;55,7368
46,3340;2,9003;66,1400;1,2133;56,9158
47,1060;2,9298;67,5700;1,1755;59,0053
47,4320;2,9014;68,3600;1,1759;58,5737
46,5980;2,8733;65,6600;1,2353;57,0789
46,6940;2,9548;68,2300;1,1715;58,8316
47,1960;2,8959;68,2100;1,1404;58,8947
47,3060;2,9500;67,7400;1,1929;58,6789
47,5540;2,8954;65,8000;1,2781;57,1632
47,1080;2,9441;68,4200;1,1595;58,2316
50,6280;2,7706;67,9500;1,2257;58,8632
49,1480;2,8863;68,9000;1,1485;59,4421
49,8980;2,8050;69,6700;1,1108;60,6368
48,1540;2,8956;69,0700;1,1402;60,1895
49,5140;2,8005;68,6000;1,1600;60,0053
49,8260;2,8256;69,5900;1,1214;59,6737
49,6860;2,8023;67,2400;1,2122;57,1474
51,8940;2,7911;70,3300;1,0785;62,3211
47,8280;2,9025;70,5600;1,1056;60,4263
53,0980;2,6999;71,7000;1,0299;63,0000
54,7620;2,6383;69,6100;1,1467;61,4947
47,1400;2,9194;70,6700;1,0851;61,6316
