train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
5,0880;4,3957;10,0500;3,9742;9,9138;6,5300;10,0500;9,9138;6,5300
8,5320;4,2197;13,2700;3,9207;12,7034;8,0300;13,2700;12,7034;8,0300
11,8100;4,0973;19,1500;3,5532;18,2207;7,9100;19,1500;18,2207;7,9100
14,7240;3,9715;22,7800;3,5275;22,6103;9,8700;22,7800;22,6103;9,8700
17,8760;3,8624;29,7700;3,1171;25,3724;9,0400;29,7700;25,3724;9,0400
20,1860;3,7782;31,1000;3,0915;28,4966;13,1000;31,1000;28,4966;13,1000
22,6800;3,6757;33,9000;2,9877;31,2103;12,6800;33,9000;31,2103;12,6800
24,5280;3,6298;38,1100;2,8829;35,0483;16,6300;38,1100;35,0483;16,6300
26,4820;3,5587;39,3700;2,7878;33,4655;15,2400;39,3700;33,4655;15,2400
27,0840;3,5658;43,9000;2,5920;39,2621;14,8800;43,9000;39,2621;14,8800
28,7640;3,4769;45,5600;2,5623;39,8448;17,3100;45,5600;39,8448;17,3100
30,7560;3,4115;43,1500;2,6430;36,0966;15,4700;43,1500;36,0966;15,4700
33,0460;3,3468;48,1200;2,4578;40,7759;18,5200;48,1200;40,7759;18,5200
33,4720;3,3354;48,5700;2,4414;40,1483;18,4400;48,5700;40,1483;18,4400
32,5280;3,4072;51,3800;2,3317;43,6414;17,7100;51,3800;43,6414;17,7100
34,0380;3,3495;50,4000;2,4137;42,6414;21,9700;50,4000;42,6414;21,9700
38,0220;3,2035;53,6600;2,2877;43,7241;21,7100;53,6600;43,7241;21,7100
36,0640;3,2389;53,9800;2,2422;47,5931;19,9500;53,9800;47,5931;19,9500
38,2900;3,1671;57,9800;2,1312;48,1276;24,1000;57,9800;48,1276;24,1000
41,2160;3,0559;58,9200;2,1397;46,3172;27,1600;58,9200;46,3172;27,1600
38,6640;3,2237;58,4800;2,1068;47,5586;22,8900;58,4800;47,5586;22,8900
41,3820;3,1654;58,9400;2,0958;49,0759;28,8000;58,9400;49,0759;28,8000
41,2900;3,1008;60,1400;2,0684;49,3310;27,7600;60,1400;49,3310;27,7600
40,7640;3,1383;60,9400;2,0513;49,2655;27,4900;60,9400;49,2655;27,4900
44,0000;3,0221;62,6700;1,9832;51,7828;27,2400;62,6700;51,7828;27,2400
42,4960;3,0401;62,3900;2,0074;51,4069;27,1700;62,3900;51,4069;27,1700
43,2420;3,0448;62,9500;1,9814;51,4379;27,8100;62,9500;51,4379;27,8100
44,8740;2,9567;63,6700;1,9903;52,1345;32,0500;63,6700;52,1345;32,0500
44,8800;2,9542;64,0500;1,9621;51,9345;30,3300;64,0500;51,9345;30,3300
45,9340;2,9148;63,7000;1,9600;51,9034;28,4400;63,7000;51,9034;28,4400
36,8380;3,2174;52,2000;2,3246;43,2448;17,9800;52,2000;43,2448;17,9800
38,5880;3,1277;53,2300;2,2770;42,6931;19,7500;53,2300;42,6931;19,7500
36,6580;3,2651;54,1000;2,2599;44,2897;22,7200;54,1000;44,2897;22,7200
36,0060;3,2569;55,8600;2,2169;44,1621;25,8100;55,8600;44,1621;25,8100
38,0580;3,1878;54,3300;2,2435;43,0276;21,3400;54,3300;43,0276;21,3400
37,4420;3,2296;57,7000;2,1767;46,6000;27,7900;57,7000;46,6000;27,7900
39,0080;3,1096;59,5300;2,1142;49,0966;27,7900;59,5300;49,0966;27,7900
40,5740;3,1222;58,1300;2,1327;46,4483;25,4900;58,1300;46,4483;25,4900
42,4800;3,0316;60,9100;2,0396;50,0172;29,6800;60,9100;50,0172;29,6800
42,7780;2,9933;62,3900;2,0376;47,9793;31,5000;62,3900;47,9793;31,5000
42,1680;3,0403;62,0300;2,0004;50,5586;29,4900;62,0300;50,5586;29,4900
42,9980;3,0783;61,0000;2,0439;49,9483;29,3400;61,0000;49,9483;29,3400
41,0680;3,1088;63,0900;1,9781;49,8828;30,1900;63,0900;49,8828;30,1900
43,2040;3,0411;63,4700;1,9629;50,3276;29,1700;63,4700;50,3276;29,1700
43,4160;3,0190;63,8100;1,9732;50,7138;32,9500;63,8100;50,7138;32,9500
44,0280;3,0084;65,2600;1,8869;51,5069;29,2200;65,2600;51,5069;29,2200
45,9220;2,9206;64,7300;1,9113;53,1069;33,5400;64,7300;53,1069;33,5400
46,5260;2,9613;65,7100;1,9105;54,7690;35,8000;65,7100;54,7690;35,8000
44,5420;3,0175;66,6100;1,8664;52,6414;32,7800;66,6100;52,6414;32,7800
48,0080;2,8095;65,8700;1,8768;53,3448;33,5300;65,8700;53,3448;33,5300
46,5460;2,8748;65,5400;1,9237;54,5414;36,6900;65,5400;54,5414;36,6900
46,9880;2,9542;66,5500;1,8548;54,2448;34,9300;66,5500;54,2448;34,9300
