train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,4220;4,2763;10,3900;4,0458;10,9655;6,7600;10,3900;10,9655;6,7600
12,5160;3,9421;15,5100;3,8717;15,3621;8,3200;15,5100;15,3621;8,3200
19,8680;3,6394;22,7700;3,6358;23,5828;10,4500;22,7700;23,5828;10,4500
26,2460;3,3640;27,9600;3,4106;29,4448;11,9200;27,9600;29,4448;11,9200
32,5180;3,1347;32,0300;3,2672;32,3034;12,5500;32,0300;32,3034;12,5500
36,3220;2,9833;39,7000;2,8585;34,6862;14,5300;39,7000;34,6862;14,5300
40,5520;2,8422;42,2600;2,8374;35,4966;18,0000;42,2600;35,4966;18,0000
43,7160;2,7315;43,9200;2,8266;36,8552;21,9200;43,9200;36,8552;21,9200
46,0340;2,6470;48,9100;2,5985;42,1448;23,1700;48,9100;42,1448;23,1700
48,1480;2,5751;50,5600;2,4890;44,2276;23,5000;50,5600;44,2276;23,5000
50,1220;2,5034;50,8100;2,5964;40,6793;27,2100;50,8100;40,6793;27,2100
52,0240;2,4436;49,4200;2,5678;41,0172;26,1300;49,4200;41,0172;26,1300
53,3380;2,3992;55,4200;2,3956;44,5483;29,5100;55,4200;44,5483;29,5100
54,5420;2,3485;56,1600;2,3093;47,0310;28,0900;56,1600;47,0310;28,0900
56,4060;2,2928;56,3100;2,3263;47,8862;30,3000;56,3100;47,8862;30,3000
57,3240;2,2667;58,9500;2,1771;48,5517;30,3200;58,9500;48,5517;30,3200
58,1780;2,2252;60,0300;2,1986;49,4379;31,6000;60,0300;49,4379;31,6000
59,6060;2,1833;60,9300;2,1326;49,9655;31,2600;60,9300;49,9655;31,2600
59,9920;2,1579;61,6200;2,1174;48,5276;33,0100;61,6200;48,5276;33,0100
60,8820;2,1293;61,4400;2,1122;51,1966;31,5800;61,4400;51,1966;31,5800
62,1540;2,0951;63,0900;2,0683;52,0552;33,8900;63,0900;52,0552;33,8900
62,4900;2,0771;64,0300;2,0230;52,9552;33,5300;64,0300;52,9552;33,5300
63,5020;2,0447;64,4300;1,9991;52,4966;33,3200;64,4300;52,4966;33,3200
63,8880;2,0355;65,0900;1,9726;53,0069;34,2000;65,0900;53,0069;34,2000
64,8680;2,0085;65,5300;1,9717;53,1897;35,9600;65,5300;53,1897;35,9600
65,2540;1,9925;65,8900;1,9300;53,5690;34,7600;65,8900;53,5690;34,7600
65,6960;1,9777;65,9400;1,9470;53,4897;35,5700;65,9400;53,4897;35,5700
65,7860;1,9670;66,3200;1,9392;53,6724;35,5700;66,3200;53,6724;35,5700
65,6240;1,9677;66,2400;1,9292;54,1069;35,6800;66,2400;54,1069;35,6800
66,0800;1,9542;66,1700;1,9264;54,0310;35,5400;66,1700;54,0310;35,5400
57,9260;2,2286;57,8700;2,2606;47,9241;30,6400;57,8700;47,9241;30,6400
57,5940;2,2443;59,9300;2,1983;47,9828;32,5700;59,9300;47,9828;32,5700
