train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,4220;4,2763;10,3900;4,0458;10,9655;6,7600;10,3900;10,9655;6,7600
12,5160;3,9421;15,5100;3,8717;15,3621;8,3200;15,5100;15,3621;8,3200
19,8680;3,6394;22,7700;3,6358;23,5828;10,4500;22,7700;23,5828;10,4500
26,2460;3,3640;27,9600;3,4106;29,4448;11,9200;27,9600;29,4448;11,9200
32,5180;3,1347;32,0300;3,2672;32,3034;12,5500;32,0300;32,3034;12,5500
36,3220;2,9833;39,7000;2,8585;34,6862;14,5300;39,7000;34,6862;14,5300
40,5520;2,8422;42,2600;2,8374;35,4966;18,0000;42,2600;35,4966;18,0000
43,7160;2,7315;43,9200;2,8266;36,8552;21,9200;43,9200;36,8552;21,9200
49,3080;2,5259;48,3200;2,6499;38,8034;23,7600;48,3200;38,8034;23,7600
52,1680;2,4386;49,6300;2,5129;42,7414;23,3100;49,6300;42,7414;23,3100
54,0740;2,3719;52,5500;2,4482;41,5724;25,9400;52,5500;41,5724;25,9400
55,9300;2,3086;53,4400;2,3729;42,0690;23,3100;53,4400;42,0690;23,3100
57,0820;2,2634;54,6400;2,3645;44,5172;25,3600;54,6400;44,5172;25,3600
59,0100;2,2080;56,9900;2,2847;46,9931;29,2400;56,9900;46,9931;29,2400
60,4960;2,1564;58,8100;2,2407;47,2414;30,9600;58,8100;47,2414;30,9600
61,5460;2,1248;59,1700;2,1648;49,4172;31,0600;59,1700;49,4172;31,0600
62,2500;2,0887;60,4100;2,1888;47,1379;34,4900;60,4100;47,1379;34,4900
63,6680;2,0474;62,8000;2,0730;50,2966;32,5800;62,8000;50,2966;32,5800
64,5880;2,0155;62,1900;2,0941;47,0448;33,5600;62,1900;47,0448;33,5600
65,3940;1,9883;63,5500;2,0655;51,0000;35,0200;63,5500;51,0000;35,0200
66,3200;1,9592;63,8400;2,0630;51,4690;35,9000;63,8400;51,4690;35,9000
67,0220;1,9331;64,8600;2,0235;52,8483;36,6600;64,8600;52,8483;36,6600
67,9100;1,8991;65,0000;1,9765;52,8690;34,1200;65,0000;52,8690;34,1200
68,2100;1,8912;65,9300;1,9631;52,4310;36,5700;65,9300;52,4310;36,5700
69,0620;1,8635;66,2500;1,9500;52,7034;38,0800;66,2500;52,7034;38,0800
69,2500;1,8584;67,4400;1,9170;53,7793;37,0900;67,4400;53,7793;37,0900
69,8760;1,8363;67,4800;1,9195;53,3621;38,7600;67,4800;53,3621;38,7600
70,4340;1,8217;67,8100;1,9041;54,1552;38,5000;67,8100;54,1552;38,5000
70,1720;1,8291;67,9200;1,9085;53,7310;38,5800;67,9200;53,7310;38,5800
70,4680;1,8133;67,8200;1,9076;53,9828;38,6500;67,8200;53,9828;38,6500
62,3000;2,0937;55,2700;2,3264;47,6310;28,8500;55,2700;47,6310;28,8500
61,7120;2,1063;56,7300;2,3253;43,6276;32,0000;56,7300;43,6276;32,0000
