train_accuracy;train_loss;valid_accuracy;valid_loss;valid_accuracy_robust;valid_accuracy_adversarial;valid_accuracy_swa;valid_accuracy_robust_swa;valid_accuracy_adversarial_swa
6,5200;4,2649;10,6600;3,9592;11,6000;7,3200;10,6600;11,6000;7,3200
11,5920;3,9820;15,2100;3,8231;14,3241;7,7900;15,2100;14,3241;7,7900
16,7060;3,7384;21,1300;3,7091;22,9345;9,7700;21,1300;22,9345;9,7700
21,5340;3,5246;25,9200;3,3564;24,3414;11,0700;25,9200;24,3414;11,0700
25,6760;3,3568;30,8800;3,1024;31,5793;12,3900;30,8800;31,5793;12,3900
29,4060;3,2064;38,2800;2,8640;33,6414;13,5400;38,2800;33,6414;13,5400
31,9340;3,1075;41,2200;2,7812;37,2276;16,7000;41,2200;37,2276;16,7000
34,6180;3,0013;41,2600;2,7651;37,2069;16,8400;41,2600;37,2069;16,8400
36,6860;2,9131;45,3000;2,6399;39,3897;19,4000;45,3000;39,3897;19,4000
39,1520;2,8357;49,5800;2,5450;42,6000;22,6500;49,5800;42,6000;22,6500
40,8300;2,7716;51,7100;2,4085;42,8931;22,3500;51,7100;42,8931;22,3500
42,4860;2,7068;50,4500;2,4285;42,9310;21,2900;50,4500;42,9310;21,2900
44,3100;2,6447;54,9700;2,3257;43,2172;25,5000;54,9700;43,2172;25,5000
45,4640;2,6041;56,7400;2,2888;46,9448;27,4400;56,7400;46,9448;27,4400
47,0460;2,5538;54,8300;2,3875;44,4172;27,7000;54,8300;44,4172;27,7000
48,4620;2,5019;59,5900;2,1722;49,2000;28,0100;59,5900;49,2000;28,0100
49,5640;2,4603;59,5000;2,1926;47,6483;29,0800;59,5000;47,6483;29,0800
50,8020;2,4203;61,7100;2,1766;50,0414;32,8800;61,7100;50,0414;32,8800
52,1020;2,3823;62,9300;2,0839;50,9828;31,9500;62,9300;50,9828;31,9500
52,9440;2,3438;61,3100;2,1190;50,0345;31,2300;61,3100;50,0345;31,2300
53,6660;2,3174;63,5200;2,0709;51,3448;33,0000;63,5200;51,3448;33,0000
54,8820;2,2851;64,8700;2,0093;52,9034;33,5000;64,8700;52,9034;33,5000
55,9140;2,2498;64,7100;2,0398;52,9552;35,6800;64,7100;52,9552;35,6800
56,3440;2,2280;66,1900;1,9795;52,3897;36,0600;66,1900;52,3897;36,0600
57,2640;2,2036;66,3500;2,0009;52,9069;35,6500;66,3500;52,9069;35,6500
58,0020;2,1831;66,5200;1,9679;52,8828;36,4100;66,5200;52,8828;36,4100
58,3980;2,1687;66,9700;1,9648;53,9310;37,0200;66,9700;53,9310;37,0200
58,9260;2,1601;67,1200;1,9598;54,3000;37,7000;67,1200;54,3000;37,7000
58,9840;2,1502;67,4700;1,9472;54,2138;37,6200;67,4700;54,2138;37,6200
59,4040;2,1380;67,4500;1,9465;54,2655;37,7700;67,4500;54,2655;37,7700
49,5760;2,4675;59,5300;2,2427;46,3448;32,5800;59,5300;46,3448;32,5800
49,0580;2,4779;59,5600;2,1874;48,6414;30,5600;59,5600;48,6414;30,5600
49,8720;2,4487;56,2000;2,3408;44,6586;26,7600;56,2000;44,6586;26,7600
50,3460;2,4277;60,6600;2,1886;48,3483;32,9200;60,6600;48,3483;32,9200
51,3780;2,3977;61,3900;2,1356;50,9759;34,4500;61,3900;50,9759;34,4500
52,2060;2,3708;62,7100;2,1256;47,4552;33,0800;62,7100;47,4552;33,0800
52,7440;2,3495;63,7800;2,0726;50,1517;35,0300;63,7800;50,1517;35,0300
53,6060;2,3215;61,2300;2,1904;47,8966;34,9700;61,2300;47,8966;34,9700
54,2300;2,2978;62,3400;2,0955;48,8621;33,8300;62,3400;48,8621;33,8300
54,8140;2,2770;65,7300;2,0290;52,0241;37,4400;65,7300;52,0241;37,4400
55,5160;2,2505;63,9900;2,0359;53,2138;35,6700;63,9900;53,2138;35,6700
56,4200;2,2306;65,8900;1,9710;52,6138;36,7500;65,8900;52,6138;36,7500
56,8120;2,2144;66,7100;2,0017;52,7793;38,6600;66,7100;52,7793;38,6600
57,2580;2,1948;66,9300;1,9801;53,2966;38,9400;66,9300;53,2966;38,9400
57,8320;2,1805;68,2400;1,9635;54,9241;40,2300;68,2400;54,9241;40,2300
58,7200;2,1563;67,1800;1,9756;51,5724;39,2700;67,1800;51,5724;39,2700
59,2100;2,1319;68,2600;1,9352;52,7448;40,9000;68,2600;52,7448;40,9000
59,6920;2,1174;68,0400;1,9442;54,5207;39,8500;68,0400;54,5207;39,8500
60,2220;2,0982;69,1400;1,8999;52,3207;41,1700;69,1400;52,3207;41,1700
61,0780;2,0761;70,0400;1,8946;56,7414;44,1400;70,0400;56,7414;44,1400
61,6380;2,0602;67,3100;1,9449;53,7276;41,0900;67,3100;53,7276;41,0900
61,7480;2,0500;69,2200;1,9033;54,2586;40,7000;69,2200;54,2586;40,7000
62,4960;2,0230;69,9400;1,8753;53,5862;43,0500;69,9400;53,5862;43,0500
63,0560;2,0069;71,0600;1,8690;55,5414;44,5300;71,0600;55,5414;44,5300
63,6860;1,9954;71,1000;1,8476;55,6655;43,6600;71,1000;55,6655;43,6600
64,3440;1,9737;71,1500;1,8620;55,0103;45,0300;71,1500;55,0103;45,0300
64,7280;1,9593;71,4000;1,8496;56,6448;45,3900;71,4000;56,6448;45,3900
65,2140;1,9446;71,8000;1,8069;56,6724;45,8200;71,8000;56,6724;45,8200
65,5200;1,9324;72,6300;1,7813;56,6897;45,1000;72,6300;56,6897;45,1000
66,3600;1,9066;72,7000;1,8086;57,1586;46,7600;72,7000;57,1586;46,7600
66,5520;1,8921;72,4300;1,7999;55,8483;47,1900;72,4300;55,8483;47,1900
67,0300;1,8857;73,1300;1,8015;57,7379;47,3200;73,1300;57,7379;47,3200
67,4920;1,8685;73,6500;1,7551;58,7793;48,4500;73,6500;58,7793;48,4500
68,0640;1,8493;74,0200;1,7522;57,8586;47,7000;74,0200;57,8586;47,7000
68,6740;1,8346;74,2200;1,7535;58,0966;48,9700;74,2200;58,0966;48,9700
69,2060;1,8201;74,6100;1,7170;60,5172;47,9200;74,6100;60,5172;47,9200
69,8100;1,8006;74,2700;1,7549;56,8897;49,3700;74,2700;56,8897;49,3700
70,2140;1,7903;74,7700;1,7461;59,4517;50,1900;74,7700;59,4517;50,1900
70,7160;1,7745;74,1400;1,7436;57,7483;49,3200;74,1400;57,7483;49,3200
70,9000;1,7658;75,1900;1,7158;58,5345;49,9900;75,1900;58,5345;49,9900
71,6260;1,7507;75,6900;1,7097;57,7862;49,5800;75,6900;57,7862;49,5800
71,7460;1,7407;75,5700;1,7122;58,0552;51,2500;75,5700;58,0552;51,2500
